,5.000,2.500
2633,57.68,3.33
2634,57.7,6.66
2635,57.72,4.16
2636,57.74,3.33
2637,57.76,10.0
2638,57.78,4.16
2639,57.8,8.33
2640,57.82,1.66
2641,57.84,5.83
2642,57.86,5.83
2643,57.88,0.83
2644,57.9,4.16
2645,57.92,5.0
2646,57.94,4.16
2647,57.96,5.0
2648,57.98,3.33
2649,58.0,6.66
2650,58.02,5.0
2651,58.04,2.5
2652,58.06,5.83
2653,58.08,0.83
2654,58.1,6.66
2655,58.12,2.5
2656,58.14,7.5
2657,58.16,7.5
2658,58.18,5.0
2659,58.2,2.5
2660,58.22,5.0
2661,58.24,3.33
2662,58.26,3.33
2663,58.28,3.33
2664,58.3,5.83
2665,58.32,2.5
2666,58.34,7.5
2667,58.36,4.16
2668,58.38,5.83
2669,58.4,6.66
2670,58.42,4.16
2671,58.44,3.33
2672,58.46,4.16
2673,58.48,8.33
2674,58.5,1.66
2675,58.52,2.5
2676,58.54,4.16
2677,58.56,7.5
2678,58.58,4.16
2679,58.6,2.5
2680,58.62,5.83
2681,58.64,5.0
2682,58.66,6.66
2683,58.68,8.33
2684,58.7,5.83
2685,58.72,4.16
2686,58.74,8.33
2687,58.76,3.33
2688,58.78,3.33
2689,58.8,6.66
2690,58.82,6.66
2691,58.84,7.5
2692,58.86,4.16
2693,58.88,4.16
2694,58.9,5.0
2695,58.92,5.83
2696,58.94,4.16
2697,58.96,8.33
2698,58.98,6.66
2699,59.0,7.5
2700,59.02,4.16
2701,59.04,5.0
2702,59.06,8.33
2703,59.08,5.83
2704,59.1,5.0
2705,59.12,8.33
2706,59.14,4.16
2707,59.16,5.0
2708,59.18,5.0
2709,59.2,5.0
2710,59.22,5.0
2711,59.24,4.16
2712,59.26,5.0
2713,59.28,7.5
2714,59.3,7.5
2715,59.32,6.66
2716,59.34,8.33
2717,59.36,8.33
2718,59.38,7.5
2719,59.4,5.0
2720,59.42,3.33
2721,59.44,6.66
2722,59.46,3.33
2723,59.48,1.66
2724,59.5,4.16
2725,59.52,5.0
2726,59.54,1.66
2727,59.56,7.5
2728,59.58,3.33
2729,59.6,1.66
2730,59.62,5.0
2731,59.64,2.5
2732,59.66,6.66
2733,59.68,5.83
2734,59.7,5.83
2735,59.72,5.0
2736,59.74,3.33
2737,59.76,3.33
2738,59.78,1.66
2739,59.8,2.5
2740,59.82,8.33
2741,59.84,4.16
2742,59.86,4.16
2743,59.88,5.83
2744,59.9,4.16
2745,59.92,3.33
2746,59.94,2.5
2747,59.96,4.16
2748,59.98,5.0
2749,60.0,4.16
2750,60.02,2.5
2751,60.04,3.33
2752,60.06,3.33
2753,60.08,2.5
2754,60.1,5.83
2755,60.12,2.5
2756,60.14,5.0
2757,60.16,3.33
2758,60.18,3.33
2759,60.2,5.0
2760,60.22,1.66
2761,60.24,5.0
2762,60.26,1.66
2763,60.28,5.0
2764,60.3,4.16
2765,60.32,5.0
2766,60.34,7.5
2767,60.36,6.66
2768,60.38,5.83
2769,60.4,3.33
2770,60.42,8.33
2771,60.44,6.66
2772,60.46,5.0
2773,60.48,8.33
2774,60.5,5.83
2775,60.52,5.83
2776,60.54,5.83
2777,60.56,4.16
2778,60.58,3.33
2779,60.6,5.0
2780,60.62,4.16
2781,60.64,6.66
2782,60.66,5.83
2783,60.68,4.16
2784,60.7,3.33
2785,60.72,5.83
2786,60.74,6.66
2787,60.76,5.83
2788,60.78,1.66
2789,60.8,3.33
2790,60.82,2.5
2791,60.84,3.33
2792,60.86,5.83
2793,60.88,3.33
2794,60.9,6.66
2795,60.92,5.83
2796,60.94,5.0
2797,60.96,7.5
2798,60.98,7.5
2799,61.0,4.16
2800,61.02,5.0
2801,61.04,5.0
2802,61.06,2.5
2803,61.08,4.16
2804,61.1,5.83
2805,61.12,4.16
2806,61.14,6.66
2807,61.16,3.33
2808,61.18,4.16
2809,61.2,3.33
2810,61.22,9.16
2811,61.24,4.16
2812,61.26,6.66
2813,61.28,2.5
2814,61.3,7.5
2815,61.32,6.66
2816,61.34,4.16
2817,61.36,5.0
2818,61.38,5.83
2819,61.4,5.0
2820,61.42,5.0
2821,61.44,1.66
2822,61.46,2.5
2823,61.48,4.16
2824,61.5,5.0
2825,61.52,3.33
2826,61.54,6.66
2827,61.56,4.16
2828,61.58,4.16
2829,61.6,3.33
2830,61.62,8.33
2831,61.64,4.16
2832,61.66,1.66
2833,61.68,3.33
2834,61.7,1.66
2835,61.72,5.83
2836,61.74,6.66
2837,61.76,5.0
2838,61.78,5.83
2839,61.8,3.33
2840,61.82,5.0
2841,61.84,5.83
2842,61.86,3.33
2843,61.88,5.0
2844,61.9,5.83
2845,61.92,3.33
2846,61.94,2.5
2847,61.96,2.5
2848,61.98,4.16
2849,62.0,5.83
2850,62.02,5.83
2851,62.04,4.16
2852,62.06,4.16
2853,62.08,5.83
2854,62.1,7.5
2855,62.12,5.0
2856,62.14,3.33
2857,62.16,5.83
2858,62.18,5.0
2859,62.2,4.16
2860,62.22,1.66
2861,62.24,5.83
2862,62.26,5.0
2863,62.28,2.5
2864,62.3,5.0
2865,62.32,5.0
2866,62.34,2.5
2867,62.36,6.66
2868,62.38,4.16
2869,62.4,6.66
2870,62.42,2.5
2871,62.44,4.16
2872,62.46,5.0
2873,62.48,5.0
2874,62.5,4.16
2875,62.52,4.16
2876,62.54,5.0
2877,62.56,5.0
2878,62.58,4.16
2879,62.6,3.33
2880,62.62,5.83
2881,62.64,5.0
2882,62.66,5.0
2883,62.68,6.66
2884,62.7,5.0
2885,62.72,5.83
2886,62.74,2.5
2887,62.76,1.66
2888,62.78,4.16
2889,62.8,5.0
2890,62.82,4.16
2891,62.84,1.66
2892,62.86,4.16
2893,62.88,5.0
2894,62.9,5.0
2895,62.92,4.16
2896,62.94,6.66
2897,62.96,4.16
2898,62.98,5.83
2899,63.0,2.5
2900,63.02,3.33
2901,63.04,5.0
2902,63.06,5.83
2903,63.08,0.83
2904,63.1,2.5
2905,63.12,5.83
2906,63.14,6.66
2907,63.16,5.0
2908,63.18,3.33
2909,63.2,6.66
2910,63.22,4.16
2911,63.24,6.66
2912,63.26,2.5
2913,63.28,2.5
2914,63.3,4.16
2915,63.32,5.0
2916,63.34,5.83
2917,63.36,3.33
2918,63.38,3.33
2919,63.4,5.0
2920,63.42,5.83
2921,63.44,2.5
2922,63.46,5.0
2923,63.48,3.33
2924,63.5,2.5
2925,63.52,1.66
2926,63.54,5.0
2927,63.56,3.33
2928,63.58,4.16
2929,63.6,3.33
2930,63.62,8.33
2931,63.64,3.33
2932,63.66,5.0
2933,63.68,5.0
2934,63.7,1.66
2935,63.72,4.16
2936,63.74,3.33
2937,63.76,7.5
2938,63.78,4.16
2939,63.8,4.16
2940,63.82,5.0
2941,63.84,0.83
2942,63.86,1.66
2943,63.88,7.5
2944,63.9,3.33
2945,63.92,2.5
2946,63.94,4.16
2947,63.96,9.16
2948,63.98,1.66
2949,64.0,5.83
2950,64.02,5.83
2951,64.04,5.83
2952,64.06,3.33
2953,64.08,2.5
2954,64.1,4.16
2955,64.12,3.33
2956,64.14,1.66
2957,64.16,5.83
2958,64.18,6.66
2959,64.2,5.83
2960,64.22,8.33
2961,64.24,3.33
2962,64.26,6.66
2963,64.28,4.16
2964,64.3,4.16
2965,64.32,5.83
2966,64.34,2.5
2967,64.36,5.0
2968,64.38,3.33
2969,64.4,6.66
2970,64.42,2.5
2971,64.44,3.33
2972,64.46,2.5
2973,64.48,5.83
2974,64.5,5.0
2975,64.52,1.66
2976,64.54,3.33
2977,64.56,3.33
2978,64.58,3.33
2979,64.6,3.33
2980,64.62,5.0
2981,64.64,2.5
2982,64.66,5.0
2983,64.68,6.66
2984,64.7,8.33
2985,64.72,3.33
2986,64.74,8.33
2987,64.76,5.0
2988,64.78,4.16
2989,64.8,5.83
2990,64.82,1.66
2991,64.84,3.33
2992,64.86,7.5
2993,64.88,6.66
2994,64.9,4.16
2995,64.92,4.16
2996,64.94,5.83
2997,64.96,6.66
2998,64.98,3.33
2999,65.0,5.0
3000,65.02,3.33
3001,65.04,0.0
3002,65.06,3.33
3003,65.08,4.16
3004,65.1,2.5
3005,65.12,1.66
3006,65.14,2.5
3007,65.16,5.83
3008,65.18,5.83
3009,65.2,2.5
3010,65.22,4.16
3011,65.24,7.5
3012,65.26,1.66
3013,65.28,2.5
3014,65.3,2.5
3015,65.32,3.33
3016,65.34,4.16
3017,65.36,6.66
3018,65.38,5.83
3019,65.4,7.5
3020,65.42,3.33
3021,65.44,8.33
3022,65.46,5.83
3023,65.48,5.0
3024,65.5,8.33
3025,65.52,5.83
3026,65.54,9.16
3027,65.56,2.5
3028,65.58,1.66
3029,65.6,6.66
3030,65.62,6.66
3031,65.64,5.0
3032,65.66,2.5
3033,65.68,5.0
3034,65.7,6.66
3035,65.72,9.16
3036,65.74,5.0
3037,65.76,2.5
3038,65.78,6.66
3039,65.8,3.33
3040,65.82,5.0
3041,65.84,3.33
3042,65.86,1.66
3043,65.88,5.83
3044,65.9,5.0
3045,65.92,7.5
3046,65.94,6.66
3047,65.96,7.5
3048,65.98,4.16
3049,66.0,7.5
3050,66.02,7.5
3051,66.04,5.0
3052,66.06,3.33
3053,66.08,5.83
3054,66.1,5.0
3055,66.12,5.83
3056,66.14,0.83
3057,66.16,5.0
3058,66.18,7.5
3059,66.2,3.33
3060,66.22,5.83
3061,66.24,5.0
3062,66.26,3.33
3063,66.28,4.16
3064,66.3,7.5
3065,66.32,2.5
3066,66.34,10.8
3067,66.36,1.66
3068,66.38,3.33
3069,66.4,4.16
3070,66.42,6.66
3071,66.44,3.33
3072,66.46,4.16
3073,66.48,5.0
3074,66.5,1.66
3075,66.52,5.83
3076,66.54,3.33
3077,66.56,4.16
3078,66.58,1.66
3079,66.6,7.5
3080,66.62,2.5
3081,66.64,4.16
3082,66.66,2.5
3083,66.68,4.16
3084,66.7,3.33
3085,66.72,5.0
3086,66.74,8.33
3087,66.76,4.16
3088,66.78,5.0
3089,66.8,4.16
3090,66.82,5.83
3091,66.84,2.5
3092,66.86,5.0
3093,66.88,2.5
3094,66.9,5.83
3095,66.92,5.83
3096,66.94,8.33
3097,66.96,3.33
3098,66.98,1.66
3099,67.0,9.16
3100,67.02,6.66
3101,67.04,6.66
3102,67.06,1.66
3103,67.08,4.16
3104,67.1,3.33
3105,67.12,3.33
3106,67.14,2.5
3107,67.16,6.66
3108,67.18,5.0
3109,67.2,3.33
3110,67.22,4.16
3111,67.24,5.83
3112,67.26,3.33
3113,67.28,5.83
3114,67.3,4.16
3115,67.32,4.16
3116,67.34,4.16
3117,67.36,4.16
3118,67.38,5.0
3119,67.4,4.16
3120,67.42,2.5
3121,67.44,5.0
3122,67.46,5.0
3123,67.48,8.33
3124,67.5,5.0
3125,67.52,3.33
3126,67.54,5.0
3127,67.56,9.16
3128,67.58,4.16
3129,67.6,4.16
3130,67.62,5.0
3131,67.64,4.16
3132,67.66,0.83
3133,67.68,4.16
3134,67.7,2.5
3135,67.72,3.33
3136,67.74,7.5
3137,67.76,4.16
3138,67.78,9.16
3139,67.8,5.0
3140,67.82,4.16
3141,67.84,6.66
3142,67.86,1.66
3143,67.88,2.5
3144,67.9,2.5
3145,67.92,2.5
3146,67.94,5.0
3147,67.96,2.5
3148,67.98,4.16
3149,68.0,9.16
3150,68.02,9.16
3151,68.04,5.83
3152,68.06,4.16
3153,68.08,0.83
3154,68.1,4.16
3155,68.12,4.16
3156,68.14,1.66
3157,68.16,4.16
3158,68.18,1.66
3159,68.2,8.33
3160,68.22,5.83
3161,68.24,5.0
3162,68.26,5.0
3163,68.28,5.0
3164,68.3,1.66
3165,68.32,5.0
3166,68.34,5.0
3167,68.36,6.66
3168,68.38,4.16
3169,68.4,5.0
3170,68.42,4.16
3171,68.44,5.83
3172,68.46,1.66
3173,68.48,5.0
3174,68.5,4.16
3175,68.52,2.5
3176,68.54,4.16
3177,68.56,1.66
3178,68.58,5.0
3179,68.6,4.16
3180,68.62,6.66
3181,68.64,5.0
3182,68.66,5.0
3183,68.68,1.66
3184,68.7,1.66
3185,68.72,6.66
3186,68.74,5.83
3187,68.76,3.33
3188,68.78,4.16
3189,68.8,0.83
3190,68.82,0.83
3191,68.84,6.66
3192,68.86,3.33
3193,68.88,5.0
3194,68.9,4.16
3195,68.92,6.66
3196,68.94,4.16
3197,68.96,0.83
3198,68.98,2.5
3199,69.0,5.0
3200,69.02,2.5
3201,69.04,0.83
3202,69.06,6.66
3203,69.08,6.66
3204,69.1,2.5
3205,69.12,1.66
3206,69.14,6.66
3207,69.16,4.16
3208,69.18,5.83
3209,69.2,5.0
3210,69.22,3.33
3211,69.24,0.83
3212,69.26,2.5
3213,69.28,5.0
3214,69.3,7.5
3215,69.32,5.83
3216,69.34,1.66
3217,69.36,1.66
3218,69.38,4.16
3219,69.4,7.5
3220,69.42,4.16
3221,69.44,4.16
3222,69.46,3.33
3223,69.48,5.83
3224,69.5,5.0
3225,69.52,3.33
3226,69.54,4.16
3227,69.56,5.0
3228,69.58,1.66
3229,69.6,5.0
3230,69.62,3.33
3231,69.64,1.66
3232,69.66,4.16
3233,69.68,6.66
3234,69.7,2.5
3235,69.72,5.83
3236,69.74,3.33
3237,69.76,3.33
3238,69.78,3.33
3239,69.8,6.66
3240,69.82,9.16
3241,69.84,1.66
3242,69.86,6.66
3243,69.88,1.66
3244,69.9,6.66
3245,69.92,5.0
3246,69.94,7.5
3247,69.96,7.5
3248,69.98,3.33
3249,70.0,6.66
